135,274974727477;66,2689979359756
128,237089290528;65,0961239483085
131,869567252854;66,493220544072
169,32989140581;64,4168545236077
137,262508143211;65,0429115060776
135,189683338083;64,849651990656
148,108566876982;64,8914130053289
125,302939157937;64,286946462337
110,279540505441;63,7810891038097
124,792104266909;64,7725194183311
152,885979016519;63,9713031054229
174,62682144424;68,0020732242335
136,009167012422;65,4521053522772
141,383103489938;64,2645158947548
159,778681844849;67,2417994669884
111,090998107052;66,1981399915043
123,944568379711;63,3125509399981
141,884130552237;63,1828635692348
131,360678632251;67,0061711394397
168,157283088924;66,67460701792
117,353658761702;65,5838207680453
151,268053710002;65,3685955504172
174,422159545966;63,8964790853792
173,943678117956;66,2411944391944
118,403210430794;66,67397630528
131,04234892023;64,9138311085508
118,760789881193;66,428744187548
125,684135895486;66,6566810644941
148,025602394785;65,8362028105595
163,39586793667;64,0933381552894
119,137372696401;65,6164004554865
176,379206880256;68,5231761120758
162,511226142744;65,1944057905052
152,309971120894;66,01901412875
152,991291395037;63,824559366949
135,048791995481;65,3323101795883
152,291894997284;66,9342221436468
121,725457427007;66,5654213736183
144,618021916862;64,7717855643134
172,928938784086;63,8194238770733
176,86490059721;65,3973040996043
122,557730914463;63,7961134727519
152,221327062223;66,2368633574726
170,003806638534;63,0864583112655
142,760031547681;66,2454545360255
131,508600230711;64,7895300564286
149,643864869401;65,8714505385061
162,827120440775;65,9334044846064
136,603553344759;65,9630286245078
134,059115180082;66,4740252011622
